"","M10","M12","M14","M15","M16","M17","M18","M19","M2","M20","M21","M23","M24","M25","M26","M27","M28","M29","M3","M30","M31","M33","M35","M36","M37","M38","M39","M4","M40","M41","M43","M44","M45","M46","M47","M48","M5","M6","M7","M8","M9","P10","P12","P14","P15","P16","P17","P18","P19","P2","P20","P21","P23","P24","P25","P26","P27","P28","P29","P3","P30","P31","P33","P35","P36","P37","P38","P39","P4","P40","P41","P43","P44","P45","P46","P47","P48","P5","P6","P7","P8","P9"
"M10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M12",-0.095789400667766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M14",-0.108616010048202,-0.164642360163753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M15",-0.032460209420262,-0.119814560461156,-0.125912684807988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M16",0.0763982517963174,0.130279948247601,0.0117696993398732,-0.0233646927019601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M17",0.0436783317358694,-0.0959180206924209,-0.0625892503784401,0.0373016422243324,-0.0806171110276325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M18",-0.0167577715248016,-0.0472989742145575,-0.0361206877506691,0.187491802851593,0.108024490985575,-0.0450075681707572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M19",-0.0308063596063051,-0.270047136991084,0.0187458064762466,-0.00998811850827577,0.0920739729437897,0.212798741495597,-0.0446041138341213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M2",-0.0325273408549826,-0.0026772444263978,-0.00451397612487021,-0.119036484515722,-0.0107903420633327,0.0137672766958457,0.0134850444766363,-0.126764389021303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M20",-0.0189635538131899,-0.0741760885019393,-0.149089745139894,0.0570980891648641,-0.0136560502812512,0.0866977158917967,0.0778292668075347,0.140677431562905,-0.0448930819712289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M21",0.0428801737244067,-0.0325965220689809,0.120370012751651,-0.0653608759625231,0.172853833016994,-0.00322245887455065,-0.0968407336990907,-0.128374810096657,0.0493822658271172,-0.0154415158124853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M23",0.0971985226540111,-0.237445897704652,-0.0189722787403752,0.0359519994054053,0.0350099051341977,0.0385602968160302,0.106036560697012,0.0799792031951649,0.0204748747526252,0.00181739676582276,-0.0118244930340946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M24",0.0642536575904107,0.0303107137271267,-0.0228452550919826,0.021892603775169,0.00827097687358845,0.053625533811036,-0.140082104239889,-0.0206974689900146,-0.174005851170652,-0.0492776074720185,0.0936578181333348,0.0570142074721325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M25",0.0642111857977588,0.0297683978139244,-0.112658736715387,0.056628798294811,0.136859143841747,0.0658766556431058,-0.0949641510579714,0.135652478663712,-0.10730045533914,-0.00392611468943824,0.0558246155920713,0.00246275718823396,0.0817440043363782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M26",-0.116925009162783,-0.201977463684183,-0.0262168233766922,-0.00087656648392429,-0.024853956557432,-0.0658593791777909,-0.0433312325356324,0.0229658287499284,0.00921260321447252,-0.0430926965958669,-0.152132256401304,-0.0152278030024619,-0.162542024078618,-0.0378001283897189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M27",0.15910056742136,0.000376341290606743,-0.0749537394343888,0.0411222466381872,0.0876300095617271,0.0807259273226432,-0.0154060076919515,-0.0103706167663738,-0.116196312405945,0.0362179847816387,0.169585388258268,0.0460253054792199,0.0691123577739647,0.0728139766773019,-0.136174195836373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M28",0.0573719258724149,-0.10734730046686,0.00290522375299917,0.184693490268254,0.00992953115981302,0.0407224616179547,0.217074275245863,-0.0326856502457319,-0.0830027604829913,0.0984342170497578,0.0831283747174724,0.0387387458099585,-0.033145012666812,-0.00979638479667435,-0.163860792683191,-0.0413025910221188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M29",-0.0290920538094322,0.090078638763112,0.0112520091837099,0.0782475665385702,0.0134375265022412,-0.0715437015867157,-0.0166404712271934,0.126026586347803,-0.0536606936263013,0.0429257684483759,-0.0538583721535483,-0.072882628767653,-0.0744930649931823,-0.0464204072733106,-0.0806034269556732,-0.0704194829913576,0.0208225238367118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M3",0.0195140623255129,-0.00911197133922413,0.11590657208228,0.0635260583038422,0.131487998565549,-0.121865051823042,0.219300055038043,-0.077207178927527,-0.0790709254702626,0.0693341827760887,0.111646636001231,0.0328777010758608,-0.0551186315262558,0.00338094139982628,-0.0763697904254282,-0.0162439090009819,0.0832452175921276,0.0634391295516642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M30",0.00212886497521844,-0.00784025761018905,0.0754393332353913,0.0838401458968131,0.134105074119918,0.00847497686634988,0.199729760855286,0.00749938929617925,0.100750224472153,-0.035416964814906,0.041178830616694,0.0794975462246004,0.0877753289712503,-0.00343596672795179,-0.0600711576068867,0.0138670087222041,-0.021804356040675,0.0224405337972521,0.0168497656948902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M31",-0.187021681337627,-0.0214026583127098,-0.188637905315856,0.0435947961854385,0.0737053852076136,-0.0698364780009291,0.108033642823824,0.143885452251008,-0.0659851520905592,0.120210907511159,-0.113830968205247,-0.0119688025838293,-0.0688654142549382,-0.0353576568962453,0.0521369866751393,-0.103827128804063,-0.0411376411019134,0.0228772001588256,0.114758007062247,-0.0433805044047961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M33",-0.125687192062283,0.128481481293441,-0.01637685499215,0.0637133454406476,0.116195034518611,-0.102385138090675,-0.0167137929091202,-0.100161249734534,0.0683544992171161,0.00492327036983629,0.00633416374789595,-0.0987230381142017,-0.0146485760871266,-0.0919559534862555,-0.166392666159236,0.0257921605299704,0.0677010081286337,0.0519877356598516,0.00836296675598171,0.0475578103192027,-0.048187349466488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M35",0.00960464003802514,0.0333930456052402,0.00802695238255578,0.165541164540634,-0.0485942546414376,-0.0307915855065866,0.0111944235233991,0.13443670440549,-0.0129740393653192,0.105440442481761,-0.00810727693298081,-0.0370551840512929,-0.00621296369040468,-0.0744212256733682,0.011476957394117,5.18837881560802e-05,-0.0147097777610132,0.0572608928427736,-0.0889312944736227,0.0758433376309941,0.0724568541383568,0.0372508657151871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M36",0.00286948218122265,-0.117276676140978,-0.204499215707561,-0.119548615613173,-0.0579482009494618,0.148892412994077,-0.102226676657441,-0.0420317309280324,0.0199940442075052,-0.137185765693218,0.0292601765155515,-0.197539376759425,-0.0342443490650484,-0.123170082916914,-0.0117023148392831,0.048107541594366,0.0400459472882691,-0.0732934759605706,-0.0814626853609287,-0.0776136235101296,-0.149804644126508,-0.0408244044313546,-0.197113659150219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M37",0.0737022093300036,-0.140016019500233,-0.107446240186957,-0.151286973943885,0.0882333004698167,0.0536816465292384,-0.0211449441999048,0.107702337940595,-0.0310772016462612,0.0910519983503672,-0.136592339611666,0.0331528360152266,-0.115861875769238,0.0541881716202699,0.0317337267631207,-0.0386432432285947,-0.0345232339435931,0.0452069405199563,-0.061989703861643,-0.0535577267667704,0.0539493167322357,0.0222374846119831,-0.142503279666788,-0.0647251668975998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M38",-0.0417584195646297,0.135913856892813,0.0791057307155425,0.0264230677920848,0.0258974258328336,0.0359250173086003,0.118705631129773,0.040062693476787,0.0272937009894388,0.046813847106923,-0.0292107385078264,-0.0460842902744328,-0.102753520382743,0.00145555433713887,0.111080038235412,0.045707080686884,0.0919172095411034,-0.00112083034436549,-0.0073102559348446,-0.000893182173963773,-0.0536217227467301,-0.0643439203463671,0.0553018582738618,0.0578394484407949,0.0668468319610667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M39",-0.021058622758058,0.0753686878582324,0.219645676470683,-0.00571553217911924,-0.0833695543918129,0.0806768049970424,0.0111268610835757,0.0150041465826385,0.167619892369242,0.0138699042003654,0.0501619583301265,-0.0918854346858779,-0.0619482967346922,-0.0185810819486005,-0.0507519910703605,-0.0832150138690656,-0.0322341020199811,0.0481427804057312,-0.0791590505138037,-0.027839797024047,-0.0411471060347757,0.0350048733456996,0.00263847868476015,0.0178043445305262,-0.01634107663023,0.0591797248634661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M4",0.0428641428127066,-0.218883358641737,0.0886145065743193,0.0678933144664548,0.0374060608730616,0.0405825315461043,0.00641247802531431,0.0995724036623538,-0.0471537660875409,0.0661023597593979,-0.014804494140606,0.111816564197122,-0.198852121418946,0.000950091332407651,0.0912285875021232,-0.0459634947454783,0.0276672038306988,0.0094179256428208,-0.064548577902966,-0.0635433260244671,-0.16345500779333,-0.0529203483424125,-0.0440176704711485,-0.13486403326122,0.048714555407819,0.117125136378853,0.014136844265147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M40",0.0363726894103837,0.0877133727115171,0.0085342910497903,-0.233374529651058,0.0906461920546038,0.0871338710057522,-0.0208286232062758,0.0121477692955886,0.132334022857523,-0.015264912869701,0.145715428555834,-0.138379851305112,-0.0410387903860949,-0.0409433476802348,-0.151296235501107,-0.00874293795259804,0.00416101430310316,-0.0443645010747349,0.116650043556734,0.0587668711959767,-0.0780787250149358,-0.0731417848481078,-0.0472698521989052,0.0186368369170414,0.088878505924431,0.0617045137379952,0.088332736334153,-0.0961857450048285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M41",-0.0215205507610614,0.0452728473248201,0.0370725148221965,0.0563008918420878,0.133522850471308,-0.0618988917207774,0.234413178969704,-0.0952405381274108,0.013674034112842,-0.0754377891748782,0.0769510933123434,0.0765631747103512,0.0167569360011885,0.0777660115492955,0.0215465527349589,-0.0160221500484837,0.003281279498256,0.0378039325883489,-0.0121497587449147,0.179863925919045,0.0203824662712399,-0.00297232185402551,0.0135966119362057,-0.116554911430647,0.0757562775924508,0.0811224213196604,-0.0436231298998366,-0.109038114244569,0.00258541728469703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M43",0.0715374635997453,-0.112349308774374,0.110302359912193,0.136654128356406,0.0598280309739803,-0.00940306941052661,0.190073321986732,0.00794320157730257,0.0736363476432603,-0.0255038944574667,0.147481545090195,-0.0326884446474624,-0.0302294069201588,0.0872019194957624,-0.0141412147697928,0.128537637521649,0.0393010092288398,0.0745092377247348,0.0949718943825315,0.0159193828427635,0.141207419757647,0.184814097509444,0.202675195167037,-0.0419016763557735,-0.0311258893506255,0.00943391630529215,0.162332281750398,0.0686886123325004,0.0095278751957207,0.157444858196758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M44",0.0819739909991102,-0.0650195220648228,-0.0311292218472257,0.0196076970703965,0.00150583907533957,0.0713295858493855,-0.0190915157861843,0.0551881771491372,-0.0028434703127919,-0.0901301099242888,0.14616220334597,-0.0971058459311492,0.0255487722927553,-0.110526032316504,-0.233296321055156,0.109374487174058,0.0676976350827794,-0.0847157206113784,-0.0309435914480166,0.0549548907779832,-0.068133335729249,0.112352348234328,0.108211705354873,0.106956771980184,-0.0646519471350675,0.165682849331724,-0.0925218321925399,-0.011564773656243,-0.0731874355912533,-0.0777400059039314,0.112264548804564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M45",0.132254347389701,0.117442603124969,-0.0168129212324255,0.0673300442311142,0.0550019255706845,0.0928626222881577,0.0128160343638446,0.0188449926295927,-0.000344017542589295,-0.0397668005353864,0.0681719382054548,0.0896605525190701,0.0742890591275056,0.12066090365619,-0.0239470193413862,0.146306179400424,-0.0709335919109643,-0.0100955998860335,-0.0841993652466607,0.0722090381542456,0.13828015025169,0.0112728688281131,0.0965197536220532,-0.017061807089323,0.0445243466434193,0.0688026480602953,-0.00993174599129457,-0.0306217273631013,0.027215586694297,0.135702820789012,-0.0187250650623259,-0.00956311169996364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M46",-0.221143928285821,-0.164370299056411,-0.113648998927132,-0.0488382350878712,0.0311021293526495,-0.176103560390787,0.0444626960386977,-0.109032250232221,-0.093990557589255,-0.119345758217518,-0.0988639431775536,-0.101233862756848,-0.035876683718555,0.0241927582416953,-0.122030394016245,-0.340773352318704,-0.0689826720173604,-0.0390313835381647,0.108115883193223,0.0335302502425446,-0.0054479439572365,0.0684704946932279,-0.0838482877314228,-0.263158680328801,0.0910049061580186,-0.114436573871037,0.0155283502095412,-0.122548556666899,-0.0324712653600484,0.0555673733218111,-0.0320100328982896,-0.112617704489055,-0.0910122984234727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
